NIKKEI 225 Index (xNIKKE)
Dailyprices from 12-Feb-2020 to 10-Feb-2025
Currency: JPY
Date,Close,Open,High,Low,
27-Aug-2024,38288.62,38066.31,38365.64,37911.32
26-Aug-2024,38110.22,38156.41,38204.81,37825.31
23-Aug-2024,38364.27,38278.18,38424.27,38053.47
22-Aug-2024,38211.01,38033.78,38408.19,37883.86
21-Aug-2024,37951.8,37653.34,38026.02,37605.83
20-Aug-2024,38062.92,37847.85,38236.39,37738.3
19-Aug-2024,37388.62,37863.76,38125.27,37318.04
16-Aug-2024,38062.67,37304.93,38143.55,37304.93
15-Aug-2024,36726.64,36381.4,36885.16,36381.4
14-Aug-2024,36442.43,36535.6,36683.89,36074.71
13-Aug-2024,36232.51,35490.58,36232.51,35476.79
09-Aug-2024,35025,35272.34,35671.31,34445.57
08-Aug-2024,34831.15,34645.79,35379.65,34207.16
07-Aug-2024,35089.62,34122.35,35849.77,33739.46
06-Aug-2024,34675.46,32077.33,34911.8,32077.33
05-Aug-2024,31458.42,35249.36,35301.18,31156.12
02-Aug-2024,35909.7,37444.17,37471.52,35880.15
01-Aug-2024,38126.33,38781.56,38781.56,37737.88
31-Jul-2024,39101.82,38140.77,39188.37,37954.38
30-Jul-2024,38525.95,38241.35,38531.16,38076.7
29-Jul-2024,38468.63,38139.12,38719.7,38010.01
26-Jul-2024,37667.41,37792.87,38105.96,37611.19
25-Jul-2024,37869.51,38524.2,38557.79,37825.58
24-Jul-2024,39154.85,39336.74,39643.27,39096.5
23-Jul-2024,39594.39,39864.09,39927.89,39519.91
22-Jul-2024,39599,39947.95,39973.2,39519.39
19-Jul-2024,40063.79,39965.91,40212.9,39824.58
18-Jul-2024,40126.35,40521.71,40587.63,40104.22
17-Jul-2024,41097.69,41416.18,41466.45,41054.72
16-Jul-2024,41275.08,41366.79,41520.07,41220.65
12-Jul-2024,41190.68,41668.86,41754.76,41188.29
11-Jul-2024,42224.02,42343.72,42426.77,42102.46
10-Jul-2024,41831.99,41444.33,41889.16,41430.38
09-Jul-2024,41580.17,40953.41,41769.35,40942.44
08-Jul-2024,40780.7,40863.14,41112.24,40780.7
05-Jul-2024,40912.37,41009.36,41100.13,40746.89
04-Jul-2024,40913.65,40747.59,40971.23,40604.15
03-Jul-2024,40580.76,40225.83,40694.21,40172.85
02-Jul-2024,40074.69,39543.61,40113.48,39457.62
01-Jul-2024,39631.06,39839.82,39942.69,39537.1
28-Jun-2024,39583.08,39593.01,39783.7,39485.73
27-Jun-2024,39341.54,39434.47,39439.24,39193.51
26-Jun-2024,39667.07,39364.73,39788.63,39233.56
25-Jun-2024,39173.15,38833.9,39215.07,38758.07
24-Jun-2024,38804.65,38497.42,38905.47,38416.07
21-Jun-2024,38596.47,38608.66,38795.68,38532.13
20-Jun-2024,38633.02,38410.32,38637.62,38263.08
19-Jun-2024,38570.76,38653.91,38797.97,38453.41
18-Jun-2024,38482.11,38433.48,38519.02,38332.89
17-Jun-2024,38102.44,38440.98,38442.7,37950.2
14-Jun-2024,38814.56,38587.57,39025.7,38554.75
13-Jun-2024,38720.47,39182.06,39252.44,38689.79
12-Jun-2024,38876.71,38865.15,38945.99,38809.36
11-Jun-2024,39134.79,39175.59,39336.66,39074.88
10-Jun-2024,39038.16,38689.78,39081.54,38689.78
07-Jun-2024,38683.93,38597.55,38747.27,38560.85
06-Jun-2024,38703.51,38841.66,39011.93,38693.5
05-Jun-2024,38490.17,38654.09,38656.41,38343.98
04-Jun-2024,38837.46,38702.54,38895.06,38591.79
03-Jun-2024,38923.03,38734.95,39032.5,38734.95
31-May-2024,38487.9,38173.22,38526.93,38087.61
30-May-2024,38054.13,38112.77,38138.03,37617
29-May-2024,38556.87,38880.5,39141.99,38524.24
28-May-2024,38855.37,38879.15,38981.97,38756.13
27-May-2024,38900.02,38766.21,38900.02,38667.93
24-May-2024,38646.11,38506.03,38740.82,38367.7
23-May-2024,39103.22,38803.13,39129.47,38617.43
22-May-2024,38617.1,38823.91,38854.99,38592.94
21-May-2024,38946.93,39232.16,39346.15,38942.28
20-May-2024,39069.68,38761.71,39437.16,38703.7
17-May-2024,38787.38,38561.04,38842.49,38539.56
16-May-2024,38920.26,38645.96,38949.38,38513.33
15-May-2024,38385.73,38533.09,38816.6,38335.61
14-May-2024,38356.06,38287.99,38477.68,38084.71
13-May-2024,38179.46,38211.61,38273.4,37969.58
10-May-2024,38229.11,38361.79,38741.88,38126.91
09-May-2024,38073.98,38242.92,38429.81,38072.24
08-May-2024,38202.37,38677.57,38749.35,38159.85
07-May-2024,38835.1,38636.23,38863.14,38541.97
02-May-2024,38236.07,38004.01,38355.6,37958.19
01-May-2024,38274.05,38107.38,38433.34,38036.24
30-Apr-2024,38405.66,38312.66,38608.17,38182.11
26-Apr-2024,37934.76,37725.61,38097.54,37550.7
25-Apr-2024,37628.48,38065.91,38129.53,37604.23
24-Apr-2024,38460.08,37871.92,38460.08,37857.47
23-Apr-2024,37552.16,37797.06,37817.78,37397.27
22-Apr-2024,37438.61,37240.93,37511.8,37052.63
19-Apr-2024,37068.35,37724.47,37749.48,36733.06
18-Apr-2024,38079.7,37745.04,38216.75,37644.91
17-Apr-2024,37961.8,38587.47,38587.61,37961.8
16-Apr-2024,38471.2,38750.67,38764.82,38322.32
15-Apr-2024,39232.8,39056.93,39232.8,38820.95
12-Apr-2024,39523.55,39722.02,39774.82,39457.73
11-Apr-2024,39442.63,39090.68,39473.48,39065.31
10-Apr-2024,39581.81,39582.33,39708.7,39510.48
09-Apr-2024,39773.13,39496.95,39773.13,39476.13
08-Apr-2024,39347.04,39391.98,39617.36,39197
05-Apr-2024,38992.08,39237.39,39274.76,38774.24
04-Apr-2024,39773.14,39928.33,40243.02,39773.14
03-Apr-2024,39451.85,39503.72,39625.9,39217.04
02-Apr-2024,39838.91,39892.59,40151.05,39707.87
01-Apr-2024,39803.09,40646.7,40697.22,39706.45
29-Mar-2024,40369.44,40277.45,40521.71,40268.11
28-Mar-2024,40168.07,40324.42,40482.02,40054.06
27-Mar-2024,40762.73,40517.17,40979.36,40452.21
26-Mar-2024,40398.03,40345.04,40529.53,40280.85
25-Mar-2024,40414.12,40798.96,40837.18,40414.12
22-Mar-2024,40888.43,40942.88,41087.75,40714.14
21-Mar-2024,40815.66,40511.55,40823.32,40452.19
19-Mar-2024,40003.6,39622.58,40003.6,39407.5
18-Mar-2024,39740.44,38960.99,39769.11,38935.47
15-Mar-2024,38707.64,38548.16,38808.68,38519.94
14-Mar-2024,38807.38,38591.73,38840.33,38400.17
13-Mar-2024,38695.97,39059.95,39147.8,38452.57
12-Mar-2024,38797.51,38470.39,38841.8,38271.38
11-Mar-2024,38820.49,39232.14,39241.28,38496.66
08-Mar-2024,39688.94,39809.56,39989.33,39551.6
07-Mar-2024,39598.71,40331.06,40472.11,39518.4
06-Mar-2024,40090.78,39792.37,40147.77,39769.04
05-Mar-2024,40097.63,39881.73,40226.99,39840.34
04-Mar-2024,40109.23,40201.76,40314.64,40001.55
01-Mar-2024,39910.82,39254.69,39990.23,39224.64
29-Feb-2024,39166.19,38935.53,39250.12,38876.81
28-Feb-2024,39208.03,39189.22,39283.95,39075.47
27-Feb-2024,39239.52,39260.78,39426.29,39113.03
26-Feb-2024,39233.71,39320.64,39388.08,39181.03
22-Feb-2024,39098.68,38508.07,39156.97,38508.07
21-Feb-2024,38262.16,38191.97,38339.7,38095.15
20-Feb-2024,38363.61,38510.37,38742.33,38288.04
19-Feb-2024,38470.38,38473.41,38555.84,38281.7
16-Feb-2024,38487.24,38517.37,38865.06,38361.55
15-Feb-2024,38157.94,38017.83,38188.74,37935.36
14-Feb-2024,37703.32,37712.87,37825.85,37594.47
13-Feb-2024,37963.97,37248.36,38010.69,37184.1
09-Feb-2024,36897.42,36915.44,37287.26,36807.03
08-Feb-2024,36863.28,36258.84,36956.97,36206.2
07-Feb-2024,36119.92,36002.99,36195.5,35854.63
06-Feb-2024,36160.66,36249.08,36294.48,36065.98
05-Feb-2024,36354.16,36419.34,36452.62,36213
02-Feb-2024,36158.02,36249.99,36441.09,36083.61
01-Feb-2024,36011.46,36008.56,36146.36,35924.6
31-Jan-2024,36286.71,35747.89,36292.53,35704.58
30-Jan-2024,36065.86,36196.64,36249.03,36039.31
29-Jan-2024,36026.94,35814.29,36186.87,35813.77
26-Jan-2024,35751.07,36003,36060.4,35687.58
25-Jan-2024,36236.47,36213.14,36312.36,35912.54
24-Jan-2024,36226.48,36415.66,36471.39,36104.89
23-Jan-2024,36517.57,36605.3,36984.51,36436.07
22-Jan-2024,36546.95,36294.1,36571.8,36225.91
19-Jan-2024,35963.27,35913.72,36076.23,35790.07
18-Jan-2024,35466.17,35371.25,35728.09,35371.25
17-Jan-2024,35477.75,35850.18,36239.22,35476.52
16-Jan-2024,35619.18,35909.2,35955.68,35587.53
15-Jan-2024,35901.79,35634.12,36008.23,35544.32
12-Jan-2024,35577.11,35601.65,35839.65,35362.24
11-Jan-2024,35049.86,34871.33,35157.56,34849.57
10-Jan-2024,34441.72,33896.33,34539.02,33885.74
09-Jan-2024,33763.18,33704.83,33990.28,33600.32
05-Jan-2024,33377.42,33397.52,33568.04,33257.43
04-Jan-2024,33288.29,33193.05,33299.39,32693.18
29-Dec-2023,33464.17,33458.64,33652.71,33305.17
28-Dec-2023,33539.62,33477.47,33571.73,33411.24
27-Dec-2023,33681.24,33532.97,33755.75,33521.52
26-Dec-2023,33305.85,33295.68,33312.26,33181.36
25-Dec-2023,33254.03,33414.51,33414.51,33221.57
22-Dec-2023,33169.05,33257.95,33375.19,33151.7
21-Dec-2023,33140.47,33276.81,33337.84,33097.79
20-Dec-2023,33675.94,33467.32,33824.06,33467.32
19-Dec-2023,33219.39,32774.21,33219.39,32654.43
18-Dec-2023,32758.98,32769.23,32790.58,32541.23
15-Dec-2023,32970.55,32760.56,33122.33,32732.66
14-Dec-2023,32686.25,33032.3,33120.55,32515.04
13-Dec-2023,32926.35,32973.47,33104.47,32864.38
12-Dec-2023,32843.7,33107.65,33172.13,32800.24
11-Dec-2023,32791.8,32665.09,32933.08,32650.1
08-Dec-2023,32307.86,32600.47,32604.35,32205.38
07-Dec-2023,32858.31,33165.72,33195.87,32814.69
06-Dec-2023,33445.9,32928.92,33452.13,32914.09
05-Dec-2023,32775.82,33022.38,33089.82,32726.68
04-Dec-2023,33231.27,33318.07,33324.38,33023.04
01-Dec-2023,33431.51,33537.44,33551.57,33397.42
30-Nov-2023,33486.89,33260.14,33486.89,33161.07
29-Nov-2023,33321.22,33244.43,33516.23,33179.07
28-Nov-2023,33408.39,33520.39,33545.85,33298.04
27-Nov-2023,33447.67,33710.03,33811.41,33397.04
24-Nov-2023,33625.53,33752.05,33817.86,33622.57
22-Nov-2023,33451.83,33182.99,33593.5,33182.99
21-Nov-2023,33354.14,33453.15,33460.32,33254.73
20-Nov-2023,33388.03,33559.62,33853.46,33352.69
17-Nov-2023,33585.2,33344.85,33599.63,33263.67
16-Nov-2023,33424.41,33399.59,33614.13,33233.84
15-Nov-2023,33519.7,33112.31,33556.52,33096.93
14-Nov-2023,32695.93,32760.51,32836.27,32667.4
13-Nov-2023,32585.11,32818.15,32913.31,32499.28
10-Nov-2023,32568.11,32491.24,32598.93,32248.24
09-Nov-2023,32646.46,32316.39,32723.71,32193.2
08-Nov-2023,32166.48,32457.23,32512.17,32049.34
07-Nov-2023,32271.82,32551.77,32591.11,32250.93
06-Nov-2023,32708.48,32450.82,32766.54,32395.5
02-Nov-2023,31949.89,31987.02,32087.13,31878.36
01-Nov-2023,31601.65,31311.22,31601.65,31301.51
31-Oct-2023,30858.85,30694.96,30973.66,30552.65
30-Oct-2023,30696.96,30663.48,30762.5,30538.29
27-Oct-2023,30991.69,30713.79,31081.48,30687.33
26-Oct-2023,30601.78,30902.92,30943.33,30567.61
25-Oct-2023,31269.92,31302.51,31466.92,31195.58
24-Oct-2023,31062.35,31157.01,31210.26,30551.67
23-Oct-2023,30999.55,31151.98,31177.41,30974.26
20-Oct-2023,31259.36,31164.89,31428.97,31093.9
19-Oct-2023,31430.62,31579.54,31669.42,31399.17
18-Oct-2023,32042.25,32033.81,32101.47,31866.95
17-Oct-2023,32040.29,32063.79,32260.77,31901.39
16-Oct-2023,31659.03,31983.04,31999.79,31564.31
13-Oct-2023,32315.99,32328.39,32533.08,32249.03
12-Oct-2023,32494.66,32120.94,32494.66,32120.94
11-Oct-2023,31936.51,31847.1,32037.07,31804.09
10-Oct-2023,31746.53,31314.67,31818.26,31314.67
06-Oct-2023,30994.67,31003.95,31160.45,30928.16
05-Oct-2023,31075.36,30733.65,31083.9,30565.32
04-Oct-2023,30526.88,30765.03,30830.85,30487.67
03-Oct-2023,31237.94,31607.97,31607.97,31157.4
02-Oct-2023,31759.88,32101.97,32401.58,31759.88
29-Sep-2023,31857.62,32018.64,32027.46,31717.74
28-Sep-2023,31872.52,32119.37,32164.45,31674.42
27-Sep-2023,32371.9,32023.37,32371.9,31960.32
26-Sep-2023,32315.05,32640.05,32643.41,32315.05
25-Sep-2023,32678.62,32517.26,32722.22,32388.28
22-Sep-2023,32402.41,32189.32,32535.67,32154.53
21-Sep-2023,32571.03,32865.56,32939.89,32550.65
20-Sep-2023,33023.78,33261.35,33267.14,32988.65
19-Sep-2023,33242.59,33296.23,33337.23,33128.86
15-Sep-2023,33533.09,33428.44,33634.31,33391.46
14-Sep-2023,33168.1,32925.54,33244.45,32851.24
13-Sep-2023,32706.52,32742.29,32872.44,32616.65
12-Sep-2023,32776.37,32629.16,32799.69,32486.48
11-Sep-2023,32467.76,32690.54,32746.14,32391.69
08-Sep-2023,32606.84,32916.25,32920.43,32512.8
07-Sep-2023,32991.08,33118.55,33322.45,32986.35
06-Sep-2023,33241.02,33115.06,33282.15,33088.22
05-Sep-2023,33036.76,32941.41,33036.76,32784.32
04-Sep-2023,32939.18,32797.32,32939.18,32714.94
01-Sep-2023,32710.62,32521.15,32845.46,32499.44
31-Aug-2023,32619.34,32361.02,32692.76,32359.15
30-Aug-2023,32333.46,32432.95,32557.45,32300.56
29-Aug-2023,32226.97,32280.57,32389.12,32186.57
28-Aug-2023,32169.99,31915.68,32205.48,31881.93
25-Aug-2023,31624.28,31840.91,31885.53,31572.06
24-Aug-2023,32287.21,32130.52,32297.91,32063.14
23-Aug-2023,32010.26,31717.91,32039.6,31717.91
22-Aug-2023,31856.71,31792.6,31906.1,31693.76
21-Aug-2023,31565.64,31552.85,31758.7,31409.86
18-Aug-2023,31450.76,31321.26,31644.89,31275.25
17-Aug-2023,31626,31621.98,31704.08,31309.68
16-Aug-2023,31766.82,31965.58,31997.28,31766.82
15-Aug-2023,32238.89,32372.53,32403.93,32217.52
14-Aug-2023,32059.91,32456.72,32613.99,32031.54
10-Aug-2023,32473.65,32015.96,32504.85,32015.96
09-Aug-2023,32204.33,32346.32,32407.85,32175.64
08-Aug-2023,32377.29,32430.61,32539.88,32238.59
07-Aug-2023,32254.56,31921.28,32306.87,31830.23
04-Aug-2023,32192.75,32019.06,32294.7,31934.35
03-Aug-2023,32159.28,32375.85,32467.06,32142.25
02-Aug-2023,32707.69,33123.12,33158.58,32628.29
01-Aug-2023,33476.58,33292.31,33488.77,33203.88
31-Jul-2023,33172.22,33128.83,33402.08,33025.93
28-Jul-2023,32759.23,32444.42,32846.97,32037.55
27-Jul-2023,32891.16,32523.69,32938.59,32503.69
26-Jul-2023,32668.34,32704.96,32724.25,32488.52
25-Jul-2023,32682.51,32705.39,32715.56,32509.94
24-Jul-2023,32700.94,32648.14,32793.77,32554.46
21-Jul-2023,32304.25,32336.86,32462.44,32080.95
20-Jul-2023,32490.52,32803.35,32861.02,32462.86
19-Jul-2023,32896.03,32812.36,32896.03,32671.03
18-Jul-2023,32493.89,32457.18,32714.59,32338.3
14-Jul-2023,32391.26,32587.9,32780.63,32225.37
13-Jul-2023,32419.33,32106.05,32484.4,31952.98
12-Jul-2023,31943.93,32280.05,32312.03,31791.71
11-Jul-2023,32203.57,32434.67,32468.7,32084.42
10-Jul-2023,32189.73,32393.46,32558.98,32065.63
07-Jul-2023,32388.42,32450.64,32730.25,32327.9
06-Jul-2023,32773.02,33058.4,33079.45,32637.72
05-Jul-2023,33338.7,33165.06,33389.22,33041.14
04-Jul-2023,33422.52,33512.26,33576.45,33338.78
03-Jul-2023,33753.33,33517.6,33762.81,33510.55
30-Jun-2023,33189.04,33068.36,33232.89,32918.77
29-Jun-2023,33234.14,33306.84,33527.98,33185.2
28-Jun-2023,33193.99,32807.84,33193.99,32642.87
27-Jun-2023,32538.33,32629.96,32689.1,32306.99
26-Jun-2023,32698.81,32647.08,32884.73,32392.72
23-Jun-2023,32781.54,33458.35,33533.47,32575.56
22-Jun-2023,33264.88,33438.01,33641.46,33232.19
21-Jun-2023,33575.14,33200.63,33657.87,33154.68
20-Jun-2023,33388.91,33269.57,33474.74,33089.02
19-Jun-2023,33370.42,33768.69,33772.89,33231.56
16-Jun-2023,33706.08,33399.15,33772.76,33186.93
15-Jun-2023,33485.49,33493.69,33767.13,33386.01
14-Jun-2023,33502.42,33331.47,33665.52,33203.95
13-Jun-2023,33018.65,32668.95,33127.36,32638.21
12-Jun-2023,32434,32412.12,32517.68,32280.54
09-Jun-2023,32265.17,31927.38,32304.04,31898.75
08-Jun-2023,31641.27,31877.79,32035.95,31420.45
07-Jun-2023,31913.74,32618.78,32708.53,31913.74
06-Jun-2023,32506.78,31988.37,32534.47,31933.87
05-Jun-2023,32217.43,31864.12,32217.43,31798.72
02-Jun-2023,31524.22,31300.72,31555.54,31257.01
01-Jun-2023,31148.01,30886.01,31185.05,30853.44
31-May-2023,30887.88,31057.09,31142.78,30785.98
30-May-2023,31328.16,31196.24,31374.83,31064.19
29-May-2023,31233.54,31388.01,31560.43,31164
26-May-2023,30916.31,30909.61,31101.6,30864.49
25-May-2023,30801.13,30599.27,30889.98,30558.14
24-May-2023,30682.68,30728.69,30856.92,30566.83
23-May-2023,30957.77,31245.72,31352.53,30828.73
22-May-2023,31086.82,30735.71,31086.82,30689.27
19-May-2023,30808.35,30847.36,30924.57,30679.16
18-May-2023,30573.93,30432.54,30667.13,30381.9
17-May-2023,30093.59,29912.44,30115.32,29912.44
16-May-2023,29842.99,29838.01,29916.56,29779.07
15-May-2023,29626.34,29547.04,29629.47,29475.97
12-May-2023,29388.3,29199.3,29426.06,29141.52
11-May-2023,29126.72,29110.79,29165.59,29028.71
10-May-2023,29122.18,29189.41,29195.16,29070.11
09-May-2023,29242.82,29020.63,29262.36,29020.63
08-May-2023,28949.88,29095.46,29144.12,28931.81
02-May-2023,29157.95,29278.8,29278.8,29083.13
01-May-2023,29123.18,29058.05,29145.89,29016.83
28-Apr-2023,28856.44,28705.91,28879.24,28499.51
27-Apr-2023,28457.68,28340.59,28459.73,28241.67
26-Apr-2023,28416.47,28478.52,28551.61,28319.77
25-Apr-2023,28620.07,28697.73,28806.69,28609.77
24-Apr-2023,28593.52,28631.78,28680.65,28567.24
21-Apr-2023,28564.37,28590.55,28778.37,28527.8
20-Apr-2023,28657.57,28472,28694.25,28442.45
19-Apr-2023,28606.76,28619.84,28677.22,28531.54
18-Apr-2023,28658.83,28567.54,28698.22,28520.76
17-Apr-2023,28514.78,28537.99,28599.75,28414.98
14-Apr-2023,28493.47,28321.54,28515.51,28282.82
13-Apr-2023,28156.97,27952.58,28163.87,27952.01
12-Apr-2023,28082.7,27985.93,28121.46,27983.97
11-Apr-2023,27923.37,27895.9,28068.39,27854.82
10-Apr-2023,27633.66,27658.52,27737.49,27597.18
07-Apr-2023,27518.31,27554.37,27591.15,27456.25
06-Apr-2023,27472.63,27589.14,27609.86,27427.66
05-Apr-2023,27813.26,28111.04,28133.57,27788.77
04-Apr-2023,28287.42,28213.93,28287.42,28139.12
03-Apr-2023,28188.15,28203.35,28258.91,28120.71
31-Mar-2023,28041.48,28009.22,28124.62,27986.62
30-Mar-2023,27782.93,27827.89,27876.38,27630.55
29-Mar-2023,27883.78,27549.37,27897.72,27505.48
28-Mar-2023,27518.25,27573.82,27603.45,27432.76
27-Mar-2023,27476.87,27482.39,27543.48,27359.72
24-Mar-2023,27385.25,27368.62,27397.29,27257.44
23-Mar-2023,27419.61,27232.97,27461.97,27175.63
22-Mar-2023,27466.61,27298.15,27520.97,27267.26
20-Mar-2023,26945.67,27253.73,27367.18,26945.67
17-Mar-2023,27333.79,27232.23,27356.15,27071.71
16-Mar-2023,27010.61,26796.67,27057.54,26632.92
15-Mar-2023,27229.48,27421.66,27424.94,27105.99
14-Mar-2023,27222.04,27455.95,27455.95,27104.75
13-Mar-2023,27832.96,27886.21,27906.97,27631.53
10-Mar-2023,28143.97,28385.29,28424.24,28118.74
09-Mar-2023,28623.15,28648.11,28734.79,28558.88
08-Mar-2023,28444.19,28237.21,28469.41,28232.68
07-Mar-2023,28309.16,28202.59,28398.27,28202.59
06-Mar-2023,28237.78,28182.31,28288.62,28153.82
03-Mar-2023,27927.47,27683.26,27961.21,27655.34
02-Mar-2023,27498.87,27564.82,27617.8,27408.54
01-Mar-2023,27516.53,27363.57,27530.76,27305.37
28-Feb-2023,27445.56,27515.34,27585.17,27400.36
27-Feb-2023,27423.96,27322.73,27456.22,27292.74
24-Feb-2023,27453.48,27144.72,27465.9,27128.32
